Event	Purity
119	0.41468304347540763
120	0.5324243349190875
121	0.4283306351752371
122	0.5064114404950496
123	0.6014026146121151
124	0.6953567328276163
125	0.6993400915312153
126	0.44365486517095193
127	0.550444511053268
128	0.9894975622434654
129	0.36610907241458457
130	0.5286681313975826
131	0.27927725149447774
132	0.6689480017237311
133	0.6570935832733992
134	0.6810216323388728
135	0.36655795983680095
136	0.2647467163077807
137	0.5539866153304095
138	0.3520612833614224
139	0.6155398135644424
140	0.46165882787890256
141	0.3382071455725526
142	0.4356193166716035
143	0.26803890114493967
144	0.5517035699728452
145	0
146	0.41468499336933906
147	0.5376789694288371
148	0.5341416506540919
149	0.3769136239021895
150	0.20944786052898814
151	0.21189326221914045
152	0.5345942503881252
153	0.347096257060055
154	0.3653640325858142
155	0.5925016511070186
156	0.5584425403145046
157	0.4526867926447158
158	0.4303907617095351
159	0.6539034954999757
160	0.5164897984546464
161	0.4206945092868338
162	0.7375918892537866
163	0.4057338383103953
164	0.8635964001094437
165	1
166	0.36935799541465925
167	0.5381107512719261
168	0
169	0.34524133628381676
170	0.6812528431271275
171	0.8102946168857226
172	0.2748971474502804
173	0.695007046272145
174	0.31646594554060975
175	0.0696840770957114
176	0.28256288938542623
177	0.2774083257280126
178	0.5377320002737205
179	0.48412387583711214
180	0.38171925521590366
181	0.296349389428397
182	1
183	0.45934092359372797
184	0.4864829038698218
185	0.4182608026365247
186	0.6569188057977661
187	0.26107259923213455
188	0.3808985238271033
189	0.6728003807224506
190	0.5219457126005952
191	0.6613453576452046
192	0.3310035786896828
193	0.8424634336519822
194	0.5258342414261221
195	0.3731232869010117
196	0.18697269657088586
197	0.21391743811675973
198	0.20364809709731202
199	0.520340581983935
200	0.49238005961255243
201	0.26033063204572154
202	0.4995886713997745
203	0.39230949354308603
204	0.32791638783881244
205	0.7778733329008012
206	0.3117556701849055
207	0.82702795672574
208	0.6239661697036236
209	0.503840134150669
210	0.5748016127781536
211	0.4011003367187905
212	0.8188400991886683
213	0.34588504498204237
214	0.6576809257950935
215	0.7194294748677115
216	0.26673065790464606
217	0.3669812247333977
218	0.6545986126569191
219	0.47441872238967053
220	0.46722575605271394
221	0.5155591776097953
222	0.44500358175546567
223	0.4134183279121938
224	0.5671540535621785
225	0.6116686916292678
226	0.3613868906295607
227	0.45342326556248636
228	0.5521851187355605
229	0.749393874180185
230	1
231	0.12443875442457088
232	0.7004165642061575
233	0.7006701649822952
234	0.5280447497085331
235	0.48826611992885643
236	0.7078524978514559
237	0.4693465953664081
238	0.15259012757942686
239	0.39981646946271276
240	0.33633081526596387
241	0.40803299312604363
242	0.6805735810322815
243	0.6945102792679491
244	0.39936905251338495
245	0.46883709325166617
246	0.5077352993733234
247	0.4443550705735427
248	0.3674610156229086
249	0.8754791614307694
250	0.4665110651925323
251	0.49626675939309556
252	0.3850691478891202
253	0.5927156333395286
254	0.675488766002019
255	0.41973970075099776
256	0.4849760410484959
257	0.40828847102947224
258	0.3430750778719944
259	0.6411756415751566
260	0.49479698171314856
261	0.4505861255128066
262	0.7273676026518379
263	0.42043622594003993
264	0.6724472292927691
265	0.28044816598467387
266	0.3272943767994454
267	0.4019304078185765
268	0.5215329323960384
269	0.47394229091652423
270	0.5701214441682914
271	0.4445443142288786
272	0.7250421046421922
273	0.29167593450708723
274	0.7742333350793585
275	0.6798064561045388
276	0.5023821363721314
277	0.5711583980801876
278	0.7972745926969982
279	0.2519366090204111
280	0
281	0.7557885492517978
282	0.8135669638980066
283	0.6009593924939186
284	0.5372191867962609
285	0.5902204182679999
286	0.2684744949171266
287	0.665118286838374
288	0.21164040730756808
289	0.4562149481493456
290	0.5222355265961259
291	0.7455165829191476
292	0.5312741482810297
293	0.4342214071208612
294	0.6091991525469368
295	0.470610688395902
296	0.251411967866631
297	1
298	0.7603793777549468
299	0.5853514468759292
300	0.7844376244172937
301	0.5159212153114632
302	0.3463967676819065
303	0.436954017083377
304	0.2037066800803309
305	0.5050284386408757
306	0.6673703431306112
307	0.4384079839007468
308	0.46323596410337525
309	0.6323851210422574
310	0.5447932388743585
311	0.5351917121834122
312	0.4539262554771269
313	0.9932571430949942
314	0.469042911860048
315	0.6085085573744526
316	0.7414237697858848
317	0.5592902005706322
318	1
319	0.5448456368721898
320	0.47335080446092814
321	0.4284082025505594
322	0.31712584533160315
323	0.546600871213308
324	0.9697563563091445
325	0.31599025496248756
326	0.440963324272601
327	0.48474965721344054
328	0.4072942478591754
329	0.3734201242665195
330	0.4533157865360331
331	0.3531635416976413
332	0.5952791834007247
333	0.5625838946273669
334	0.3645220518673722
335	0.4836806340791454
336	0.6484037044332507
337	0.6160745875445542
338	0.8361624278895734
339	0.5108115220092923
340	0.4044516324702287
341	0.6076238004974559
342	0.6672316566681923
343	0.7367717263209729
344	0.27047470891822073
345	0.5536865384345446
346	0.6828757146075425
347	0.39305195538476956
348	0.5113925595885793
349	0.6596039118153036
350	0.6769824522580445
351	0.5630410153718147
352	0.6336811277134677
353	0.24147070611315274
354	0.5123389733175788
355	0.7683452876100093
356	0.35742573622838303
357	0.531960630832072
358	0.42904062370719354
359	0.5270326944059922
360	0.44747427603149165
361	0.36208243612670615
362	1
363	0.3828068158145593
364	0.40635735384106475
365	0.6022374612167622
366	0.3597648493017178
367	0.29669578919790335
368	0.4517315085486739
369	0.4502966783014182
370	0.8330131157211659
371	0.5405364253244451
372	0.4285942830960155
373	0.666662997556002
374	0.5979761180679074
375	0.6147419373216079
376	0.4288289755968473
377	0.5234286411161084
378	0.23653149594361925
379	0.5081071466337157
380	0.4368410412706279
381	0.3010190313406269
382	0.5461405587067999
383	1
384	0.44641098956314584
385	0.32258484143105226
386	0.4788678286873319
387	0.7845537594051141
388	0.6341677792852326
389	0.6097359755624977
390	0.5561558562775271
391	0.34100023273476393
392	0.5725779489443105
393	0.7445116747145187
394	0.3466957456553446
395	0.6710129775427187
396	0.7416083057376662
397	0.47369523845125616
398	0.47459820089863153
399	0.8072082091870638
400	0.9932571430949942
401	0.3159504083188048
402	0.47039934016189233
403	0.6691202362589398
404	0.8856140366284712
405	0.42097612104487353
406	0.792568384237027
407	0.45423139814711366
408	0.35102817254991375
409	0.21992567262378146
410	0.575605418079123
411	0.6141229558251462
412	0.44374179824970295
413	0.365902828121791
414	1
415	0.8337856558993987
416	0.59976383519575
417	0.5535912450677027
418	0.8308136997488965
419	0.966891160268841
420	0.4440365106245101
421	0.5098485120816166
422	0.5318129665429335
423	0.3207347500421739
424	0.5716355670156271
425	0
426	0.30629039162933275
427	0.3270568494127708
428	0.567881166706333
429	0.3180015131819317
430	0.5554448109180171
431	0.8033540783609004
432	0.43045651252629136
433	0.3050607538201267
434	0.5142598819076928
435	0.2635018003033386
436	0.6049211583659683
437	0.3762079840725166
438	0.3620639925145393
439	0.6617719922843661
440	0.48778715162363967
441	1
442	0.6355354677621228
443	1
444	0.45552912062071577
445	0.7039466954426508
446	0.3789776628404592
447	0.9890090767664175
448	0.37657726424471866
449	0.24312101614920523
450	1
451	0.4197781503538264
452	0.5510793965528424
453	0.4388507958729884
454	0.3048348177305923
455	0.18126935332911281
456	0.7836726657500807
457	0.057755314108068376
458	0.6557905956398483
459	0.7784827312589533
460	0.36094333835694525
461	0.7012905988455688
462	0.5626611633753419
463	0.4619195084864289
464	0.3767401908253233
465	0.565167019171034
466	0.5441609908376348
467	0.18790113834636465
468	0.4015605092222682
469	0.6468508799179995
470	0.5346245346598645
471	0.43605739933279636
472	0.3239617504987466
473	0.5759344139219718
474	0.6309701793346408
475	0.5013351099117633
476	0.3997532998185955
477	0.4268648201411855
478	0.5994027404365476
479	0.3654684930036393
480	0.8415183073181441
481	0.3746592872970009
482	0.3321318640459451
483	0.3798469191511049
484	0.4473929174605083
485	0.5289493297766135
486	0.5973739333194034
487	0.41576654637616545
488	0.7395018918855065
489	0.25982300269792374
490	0.6774559667255446
491	1
492	0.387054072387361
493	0.5160656773706295
494	0.36903720861222583
495	0.26183540205641337
496	0.4318740299947932
497	0.14568144069328445
498	0.6035783764919612
499	0.5515477758700547
500	0.7923362206593412
501	0.42485668655685016
502	0.5645687729173675
503	0.41267694042587055
504	0.5238380459152456
505	0.24227377446289688
506	0.37932637883297904
507	0.8190373563602404
508	0.5311532132655093
509	0.5357423239970652
510	0
511	0.5309797080100801
512	0.6559322694469697
513	0.28667604054802603
514	1
515	0.3687020607178856
516	0.4567508665803882
517	0.5381994041462976
518	0.54251163795271
519	0.31289348913751897
520	0.6403362149506391
521	0.4111082127775662
522	0.7204293233430676
523	0.7526389750524544
524	0.6595654498635221
525	0.3533038133336991
526	0.2698809032878925
527	0.748114625619381
528	0.4759550227858797
529	0.2727240023875314
530	0.2903895847504959
531	0.9279360620476536
532	0.4330790446370292
533	0.5244552400730871
534	0.5848953759604129
535	0.42051794746946614
536	0.5652107389709655
537	0.723112492455912
538	0.47070234723873955
539	0.4491683894562364
540	0.41843524413603767
541	0.367908348343961
542	0.9474878112173273
543	0.5507718994487502
544	0.44795200616907654
545	0.5391686914821366
546	0.4551139886876276
547	0.563333160317038
548	0.23399736872666788
549	0.22674103622378164
550	0.3455196324955658
551	0.39695857739244583
552	0.4289275352115157
553	0.6147580815465663
554	0.18588972205441257
555	0.5364212630393154
556	0.5294831714950718
557	0.4017507139383538
558	0.5628799319546028
559	0.6845111286031766
560	0.9360439970652994
561	0.727549520107294
562	0.3624687109318898
563	0.606839198906405
564	0.9388046674482688
565	0.47555945791069243
566	0.3761987768199895
567	0.6626054605563212
568	0.9882542480269236
569	0.43220493203147925
570	0.4007045481275396
571	0.7186318507603748
572	0.8774175896406965
573	0.35387138728181816
574	0.8026558987246517
575	0.6564214643203461
576	0.370758618372083
577	0.4293701530511207
578	0.7621865375220612
579	0.6232035921666511
580	0.44998889792189906
581	0.23386143475951807
582	0.6316021774384386
583	0.39548729361074686
584	0.6528712944953441
585	0.48198761255955125
586	0.6912898739638716
587	1
588	0.2997016037088198
589	0.4250507586051387
590	0.8079974700610736
591	0.33401334819849204
592	0.6213104146371798
593	0.48745004096643496
594	0.5685700239811912
595	0.3633546861657106
596	0.5904286850420452
597	0.4317974968637799
598	0.48792335344851906
599	0.47037536462724094
600	0.8745300964712814
601	0.5966264947871698
602	0.38827274860486816
603	1
604	0.47031072249903133
605	0.5986876457364083
606	0.6119823683561761
607	0.40628087881283265
608	0.453905747794895
609	0.5323497446727629
610	0.5056059547421691
611	0.7157827285935283
612	0.3071018408677642
613	0.26168229469745985
614	0.5416494132014775
615	1
616	0.3708988992890461
617	0.5231899525252631
618	0.6780434264169781
619	0.8814077384469646
620	0.5754322057050454
621	0.26885392972358085
622	0.5418894865929075
623	0.4848778826536643
624	0.39150492374980284
625	0.2605103177559362
626	0.6733149403977148
627	0.5529186735066225
628	0.37720415191665496
629	0.8410156903387169
630	0.7992174184345738
631	0.6309277637199179
632	0.41301034053613983
633	0.3046664265036533
634	0.7290227035501428
635	0.522998630989597
636	0.5943949324991801
637	0.699459154064607
638	0.3126757019014136
639	0.6070317453174475
640	0.5734442731199162
641	0
642	0.8346719359262907
643	0.23874696753288058
644	0.5927305110266474
645	0.6474545236971996
646	0.6317684974704046
647	0.4202610021392579
648	0.510907998899253
649	0.9890090767664175
650	0.3262936589484426
651	0.3513572540239018
652	0.13158971903357464
653	0.9610575156488983
654	0.6993395006693273
655	0.5026744611254884
656	0.22099883357015634
657	0.6797269296497587
658	0.3124451999514195
659	0.9911755946790607
660	0.33174846906050226
661	0.30860590600587406
662	0.31876923437387117
663	0.7299273701435172
664	0.45167564675070687
665	0.7904361571328576
666	0.6320554437225016
667	0.3388066685550436
668	0.33112338811721664
669	0
670	0.43814413596417284
671	0.35693324883073213
672	0.3493125115467855
673	0.4221062937397375
674	0.7295320219889175
675	0.4216066133597094
676	0.3550862401704143
677	0.8179768552826867
678	0.49487606953191593
679	0.8701361647947468
680	0.27753686011716416
681	0.5894218388634673
682	0.36496949193768424
683	0.36512199620623687
684	0.3685050538084543
685	0.3444476966033135
686	0.2593335416357052
687	0.6670492236699094
688	0.33750556191075837
689	0.4686409040268035
690	0.5743161418718705
691	0.7480948730350304
692	0.9484425615746634
693	0.522448697411521
694	0.8894499854907085
695	0.38150514912284733
696	0.5582915285686906
697	0.49543908877085985
698	0.2611941057756088
699	0.5050756207519641
700	0.38113119422753583
701	0.3759121124263458
702	0.4454572900717406
703	0.7893480830170627
704	0.8061802816364746
705	0.674033013488166
706	0.6628630429492212
707	0.43977387569799886
708	0.3301145304597103
709	0.5509930543723395
710	0.5665555456109356
711	0.5789862289987066
712	0.3635596844748376
713	0.5694166285639997
714	0.27456616674993617
715	0.6034296468145061
716	0.5634252569211784
717	0.4309193098941923
718	0.6501716931095309
719	0.5931147739475878
720	0.46149318435526965
721	0.5373970028206003
722	0.7251670921358738
723	0.34933477839574745
724	0.3735847267184578
725	0.3356056384219039
726	0.6004059799232003
727	1
728	0.33849105246216804
729	0.4415722207630008
730	0.3566800478049557
731	0.4395152672511364
732	0.40986185595598834
733	0.5305472583576876
734	0.44682923102122
735	0.29990335308035027
736	0.9638545379310292
737	0.81898161411829
738	0.5032345447812516
739	0.22102870739651417
740	0.9409237876194932
741	1
742	0.35518281670462226
743	0.5818561594689566
744	0.4880245429688219
745	0.512931225993447
746	0.7383574050585971
747	0.5210925265075544
748	0.6868801235296843
749	0.40173802455879143
750	0.8962644912371008
751	0.6977911118566851
752	0.5398322914428084
753	0.602922794994785
754	0.30923870357800853
755	0.5956686483302109
756	0.2385394464921109
757	0.6145083771622013
758	0.37682129430363076
759	0.5916765652595096
760	0.7220149080998299
761	0.7873706763258487
762	0.7431846369270111
763	0.6440859098331834
764	0.20310639590058235
765	0.3800958248303559
766	0.3089195918012206
767	0.5669758430448205
768	0.5257335694404164
769	0.2669126926206956
770	0.3860338096767544
771	0.9874841479203433
772	0.8443329640263054
773	0.22192735830979404
774	0.47386872741476127
775	0.4616143608962551
776	0.5551055121909717
777	0.5755113505141287
778	0.919351348982903
779	0.9696380630482936
780	0
781	0.4771390491967955
782	0.4276222358647737
783	0.5364900342519023
784	0.5083701884094681
785	0.6011634886960174
786	0.619346557509982
787	0.792005476094879
788	0.7299301024515245
789	0.5946980888249499
790	0.332551257607501
791	0.6869195501601669
792	0.5375133260347095
793	0.6424607465557232
794	0.32846866402706876
795	0.32504526094481934
796	0.628919959684657
797	0.17515307664317092
798	1
799	0.46745857678751795
800	0.3849349369031968
801	0.6457193780464318
802	0.17608673709838912
803	1
804	0.44137258463712525
805	0.7023770117276229
806	0.523252861833635
807	0.16932629201456068
808	0.34194939735636204
809	0.8667355667941833
810	0.36375307977661603
811	0.392263846882247
812	0.15826017859888253
813	0.644973498458614
814	0.5455445427653653
815	0.4705801984696223
816	0.41671422873662267
817	0.20087546406611828
818	0.7100504120490472
819	0.3908211442953951
820	0.3975528565502873
821	0.5754320701156161
822	0.225255101285986
823	0.5596322093919607
824	0.431134089074291
825	0.45507969704928836
826	0.3342408912907256
827	0.6690365032905035
828	0.4489464597413545
829	0.6273649622614296
830	0.47642384559722484
831	0.4867586471098615
832	0.7131323410115964
833	0.4275355255875905
834	0.21219767909879614
835	0.39579352182607447
836	0.24761273690857868
837	0.49592080453675674
838	0.3175092718927568
839	0.38676470905083143
840	0.3463537215301149
841	0.8682298951262177
842	0.34263901342891645
843	0.44970546992027755
844	0.29563015932221937
845	0.2541560303888468
846	0.21217142783726067
847	0.4658564101913802
848	0.30855316061152305
849	0.5804229026607801
850	0.42098772016126784
851	0.37741964888061513
852	0.9305416005190028
853	0.9226087303310934
854	0.5072189178262032
855	0.6779792348095869
856	0.9277143586586317
857	0.47095893235701436
858	0.5779321585703818
859	0.4387532051004831
860	0.5125254895777009
861	0.6799940513006131
862	0.45245871832652074
863	0.4644601550786015
864	0.6095374213217006
865	0.4210170688808137
866	0.34876655481477914
867	1
868	0.4822240954954101
869	0.35694983981504197
870	0.688157071314092
871	0.6710683277337381
872	0.2731031052127977
873	0.4523741256057709
874	0.7815857680008038
875	0.9059273298838446
876	0.833871410764199
877	0.6419042286473444
878	0.44364248379744736
879	0.49576778235538743
880	0.27583186282994776
881	0.28028861493517115
882	0.33239786376579206
883	0.872228637852003
884	0.42658048202237514
885	0.4577541614154909
886	0.28798324564308025
887	0.18187049190475943
888	0.7240366365411954
889	0.5502110058883005
890	0.3167371218327049
891	0.4109982186690482
892	0.581244292949041
893	0.8514386929240167
894	0.5384868808508547
895	0.5336346201063383
896	0.4192228068656582
897	0.4304282322762076
898	0.7769493542010787
899	0.5763191717736386
900	0.6795627939285523
901	0.8583549315785642
902	0.4487282007159464
903	0.9535512821619678
904	0.49037898300764055
905	0.46930758080984036
906	0.7299457705151652
907	0.4625218375086444
908	0.5532787318940248
909	0.2883814942524997
910	0.5247880724704111
911	0.7735339589064514
912	0.4527077941429708
913	0.5646905093794405
914	0.6813707650453388
915	0.3897215833572918
916	0.31340859088534756
917	0.4908419877841653
918	0.8272277299482769
919	0.6101085759249535
920	0.510945220853542
921	0.8258395768722939
922	0.24103291443912148
923	0.5298950027978564
924	0.36176056987765504
925	0.46767980284171873
926	0.3830508403049511
927	0.5850500828436354
928	0.8813599909633467
929	0.4155776540847249
930	0.5051822359715334
931	0.2814211719989533
932	0.33262109008080415
933	0.2456009735039921
934	0.7539649731522754
935	0.4079211809185857
936	0.45480681954872226
937	0.20737243430152366
938	0.9684926867303965
939	0.6748450674939256
940	0.6102432358880684
941	0.3153479765291089
942	0.4017271891576416
943	0.9663453655980978
944	0.7500142644582001
945	1
946	0.44315164212291014
947	0.7710078758677156
948	0.6139142274198999
949	0.5870866172543145
950	0.7971296310551403
951	0.4587995568706355
952	0.4643616337378125
953	0.71734993374723
954	0.5512103594670693
955	0.5780179675145043
956	0.5347198933515601
957	0.3671746710791757
958	0.5025664093249621
959	0.6219971070077758
960	0.5454160591763024
961	0.6774508049896846
962	0
963	0.3533672404361628
964	0.27685500037686567
965	0.8098896964299144
966	0.480448347274461
967	0.3262123417339292
968	0.7348847794646202
969	0.5110621779884256
970	0.3379425109933639
971	0.4010619153630214
972	0.5546158436895325
973	0.7055299200470646
974	0.5532699727921648
975	1
976	0.43142005577823983
977	0.4201005911693697
978	1
979	0.9409237876194932
980	0.44042493106547226
981	0.35672553857597034
982	0.47329061185415827
983	0.6648891033036758
984	0.24399560325007633
985	0.2851299680492049
986	0.544360687788795
987	0.5566297273918882
988	0.7452345119795079
989	0.45871028392904845
990	0.35137210812020137
991	0.5303111275343237
992	0.5117577533666628
993	0.38979857908288174
994	0.5854105811954459
995	1
996	0.81898161411829
997	0.6641506190136771
998	0.6485827753923665
999	0.4143229889397567
