Event	Purity
145	0.24818671033697068
146	0.0934177960591913
147	0
148	0.23282884914172158
149	0
150	0.17769569990292458
151	0.20486848016703418
152	0.0035214911386568393
153	0.1259200017554406
154	0.11877455806873152
155	0.8011250066645536
156	0.1262147555409992
157	0.2301160781190656
158	0.1950261476399812
159	0.916021572628022
160	0.3019172565410718
161	0.13874560446369566
162	0.685692754644564
163	0.43223720200134635
164	0.4817006384095422
165	0.5645402205009238
166	0.7367652280464305
167	0.26404972089331985
168	0.26649976137183295
169	0.548807242882677
170	0.7951164986876125
171	0.2539700290164936
172	0.7736507520610374
173	0.8431694540567065
174	0.7768034808032904
175	0.3114929318404084
176	0.4920590181506736
177	0.1978910682017303
178	0.23017702528330303
179	0.8607054188000847
180	0.021046615458301214
181	0.06353957812491892
182	0.871879428659462
183	0.05862263372436697
184	0.3988093885743336
185	0.18302619122455133
186	0.7260010781974819
187	0.22164899597318516
188	0.21733374125888189
189	0.04958463346490428
190	0.4771679973292114
191	0.24764803728788318
192	0.7367546055654529
193	0.15621755140189436
194	0.9806275018022851
195	0.15710931916186224
196	0.05295215647149373
197	0.21464031127525882
198	0.8536713824432526
199	0.007639865197023252
200	0.25321033242537344
201	0.8699514607671429
202	0.08997041434056857
203	0.11576330133139681
204	0.07629676420362526
205	0.17668954615167906
206	0.09395999433083906
207	0.11762175880081506
208	0.2573533039039011
209	0.7829602886192746
210	0.3873145522715194
211	0.9550866378466422
212	0.37217647161922396
213	0.2208659834932278
214	0.9347129974856278
215	0.8211037452957478
216	0.20937092671534313
217	0.8448802817245792
218	0.09857492287189364
219	0.058307831926517915
220	0.769022178713903
221	0.10690194609720283
222	0.26935317416110627
223	0.6516020051211505
224	0.09429827600684763
225	0.15900065628919205
226	0.0567113018759971
227	0.8535034328318513
228	0.1773304748521777
229	0.8297512650055174
230	0.07427814672533475
231	0.6462082533913645
232	0.22159603372607725
233	0.8835737374808089
234	0.47748873149991516
235	0.29411683986723874
236	0.13817674347154227
237	0.06284153524640909
238	0.1518398916709987
239	1
240	0.1861129550917117
241	0.06071139074509966
242	0.12276711257518713
243	0.6594940008735503
244	0.29835605281999594
245	0.13009109340896471
246	0.3971209976842173
247	0.5029047692265263
248	0.280800678730312
249	0.21507553616073646
250	0.11833325768309225
251	0.12029461776283568
252	-0.00018420939197237785
253	0.5675201885727397
254	0.2879853449935862
255	0.10830612687550488
256	0.2907820771456959
257	0.978928900284048
258	0.5622082456111083
259	0
260	0.5609609659826368
261	0.5121068915899012
262	0.1792444225286762
263	0.9382652552739151
264	1
265	0.8419883282024301
266	0.22228734916495999
267	0.39183987001688475
268	0.27089889910571285
269	0.15272212426873782
270	0.0400555976530322
271	0.045088982980155526
272	0.0908814537628524
273	0.18389111206958872
274	0.19547850827256513
275	0.22530244267785118
276	0.26278147784993344
277	0.8410557679739494
278	0.11564375366121112
279	0.28548135781075773
280	0.18577231626559468
281	0.817347044190116
282	0.49784761174658554
283	0.09609883473019992
284	0.13035794156109867
285	0.9901907661345432
286	0.07430966667730822
287	0.8894272440773298
288	0.013204294854267376
289	0.24416176513352245
290	0.7439113482431436
291	0.17914619082114125
292	0.2153499598284567
293	0.11478117763299352
294	0.9736917306771234
295	0.8178015460460307
296	0.5187169473011035
297	0.13154240690666436
298	0.8774214255222512
299	0.817171794738983
300	0.772818598165414
301	0.28194122320863446
302	0.2253128230350069
303	0.42123592066721155
304	0.14708115027125412
305	0.2547923766506745
306	0.8750347958167268
307	0.19340477094122485
308	0.20825712467529392
309	0.04682506454667194
310	0.27538496146056757
311	0.12686632998432898
312	0.1742053509280776
313	0.3108998148250929
314	0.8426188223509122
315	0.09911160419793613
316	0.4117894154593381
317	0.4487168904005088
318	0.250839482129452
319	0.7599427967820958
320	-0.0009884238024812262
321	0.07661387568161125
322	0.878474096938372
323	0.822792778401891
324	0.07351170064289901
325	0.16998991849823078
326	0.8413379709345093
327	0.8126334950400398
328	0.4284273057174138
329	0.9934844143710551
330	0.6464697332590728
331	0.8074040583481366
332	0.5461454059317109
333	0.2532719929935921
334	0.03355179637217364
335	0.20405873406557562
336	0.1546167219806635
337	0.8354145948648173
338	0.5102070218869806
339	0.5776750311560478
340	0.11683238683998613
341	0.12340050973962037
342	0.19368537852823456
343	0.3397978377902384
344	0.6445965160299263
345	1
346	0.8282923241492312
347	0.8166191496865165
348	0.09536747629542737
349	0.9027840576094861
350	0.12490023192351299
351	0.19296842628378838
352	0.13124760921339362
353	0.2197071839305874
354	0.058320359723043766
355	0.18639267416187263
356	0.22696043078575978
357	0
358	0.17255210605369786
359	0.08129782946979128
360	0.2953246734512167
361	0.8113506343770592
362	0.8869780432825943
363	0.1703217963058852
364	0.028855705250617522
365	0
366	0.3438393387152684
367	0.07156925349777592
368	0.17987234590970166
369	0.8312096892161891
370	0.23201875363564514
371	0.32255075759341184
372	0.7351313983176632
373	0.028416853544977992
374	0.9522852977584547
375	0.797259223551357
376	0.6363980245775461
377	0.006515585628944911
378	0.1479311510480015
379	0.345187211820498
380	0.39963579752563844
381	0.027023417878766585
382	0.2537293075432162
383	0.20943150163306626
384	0.28836012223362173
385	0.6069978332166428
386	0.18435363076721398
387	0.8874983209495058
388	0.9279587579694741
389	0.07784783513162018
390	0.7551552745590702
391	0.2927851433264755
392	0.7864300164986336
393	0.855301070823998
394	0.920431743893224
395	0.024995216892395672
396	0.24847357233904852
397	0.052154787001975816
398	0.3928947787127874
399	0.11289117194562562
400	0.12064567733664419
401	-0.0005616044332279694
402	0.11889004565857576
403	0.8748399932454521
404	0.28928717312157937
405	0.9028522452967794
406	0.33854167056040746
407	0.6719722564538875
408	0.43858217141003597
409	0.8314137554955565
410	0.9710430908189434
411	0.7880186060974573
412	0.02732548242099078
413	0.1294719866158045
414	0.29613153675330467
415	0.5149260508226102
416	0.9226529116641853
417	0.14136290016629602
418	0.822668506974197
419	0.9967114663346403
420	1
421	0.09038316694394019
422	0.04013591849086957
423	0.9969408989159446
424	0.5645700307146979
425	0.06255639521553681
426	0.8039735500907589
427	0.3300551818545515
428	0.9395339059938338
429	0.6437984690474858
430	0.6299661626262805
431	0.09793146518099409
432	0.33535169144664345
433	0.19518730804627638
434	0.6053580375423071
435	0.6980360060026085
436	0.1729193517164343
437	-0.00013357078411908461
438	0.6600363575426383
439	0.9215310990916453
440	0.7314567772382022
441	0.6720534323406121
442	0.3445439614879204
443	0.14372143733250603
444	0.08743341494983387
445	0.9066535263480721
446	0.6479909922653753
447	0.6862076156119098
448	0.38885396309200876
449	0.05840633979486161
450	0.2097678310771252
451	0.21366181543738094
452	0
453	0.2468677252020083
454	0.949802367574933
455	0.9132412875817056
456	0.13785881097919805
457	0.7381074129774644
458	0.6396010511297908
459	0.10456513175754405
460	0.07304258993684098
461	0.3092246807604871
462	0.09310128900098966
463	0.08702597126785985
464	0.1273614789737596
465	0.1596737621949341
466	0.12563434512840185
467	0.3560143140736847
468	0.22252843388245352
469	0.21033378161961672
470	0.3814601219745799
471	0.20706839183472958
472	0.3420851610243284
473	0.4938710704495481
474	0.8273618928149807
475	0.12773817712174002
476	0.15240067492911757
477	0.19560952363147285
478	0.19695162975879704
479	0.9006838025300754
480	0.021089196238054848
481	0.5865304034561574
482	0.9025203950481612
483	0.39131196339548485
484	0.022438407444906792
485	0.13835527188505625
486	0.927414113274469
487	0.062178068901707746
488	0.8309344298526011
489	0.31670050567841834
490	0.48694715676126954
491	0.7087797787109983
492	0.24449009350327647
493	0.8135963578666819
494	0.24427751233451198
495	0.2356754142661135
496	0.8096462897966858
497	0.8896861896035432
498	0.9712696778922254
499	0.45880510728898266
500	0
501	0.9983022521784393
502	0.1900032945927194
503	0.849419415651659
504	0.012326688283815371
505	0.4351635558073429
506	0.04414144336057879
507	0.6922469613299165
508	0.17295226077357445
509	0.10126783836784545
510	0.7328947206633549
511	0.20229936822617123
512	0.6205420275601596
513	0.10926175030735547
514	0.09576477226882044
515	0.37357291500148015
516	0.689715669433002
517	0.7495501140940323
518	0.19792612784134267
519	0.09241144164978123
520	0.9105079714167248
521	0.19403955203451764
522	0.39785262499682456
523	0.10332395737960252
524	0.853450529991186
525	0.226061278343246
526	0.8754294229096163
527	1
528	0.4050955445750725
529	0.09545896174510023
530	0.0011500042094273973
531	0.11450598012874692
532	0.20186882788802815
533	0.34476996370003854
534	0
535	0.9977180478747344
536	0.15388069271647348
537	0.20824595873427945
538	0.6864833945156871
539	0.10682043761189773
540	0.0613822134644063
541	0.2905020030404433
542	0.11849805765671143
543	0.40154772189989607
544	0.028858947652532666
545	0.18374269127444423
546	0.803216632645727
547	0.08388549029218569
548	0.1507585888017182
549	0.718710349382271
550	0.9033585602817921
551	0.04315034377470059
552	0.9916978094160119
553	0.42877782517390456
554	0.5823599041053128
555	0.11893321266886418
556	0.3081563211513674
557	0.554980414283686
558	0.7656383966981806
559	0.37679286765379466
560	0.24707279626682083
561	0.7579650762391008
562	0.38919041953608374
563	0.028826024978705768
564	0.38928126756438525
565	0.9453654927919849
566	0.18664445898366105
567	0.040265887693898494
568	0.1709164337390471
569	0.8524959015768352
570	0
571	0.28356815391992274
572	0.9411862533956917
573	0.6562002212024046
574	0.5017970719959718
575	0.8905341205477831
576	0.7390305164000933
577	0.3163734171644423
578	0.6049630977966471
579	0.11654284417834437
580	0.08597497895100525
581	0
582	0.20414067948444586
583	0.311283490275787
584	0.8470903023229954
585	0.22240003604230132
586	0.3030107257714741
587	0.03166414080622865
588	0.7866931121478222
589	0.1329998883491055
590	0.1744362049604443
591	0.2505333883227645
592	0.11221681846277032
593	0.2294015034428989
594	0.4735042897460191
595	0.09661079852786031
596	0.7464968230376942
597	0.17979937117836614
598	0.7696594688839148
599	0.02866857676735761
600	0.11472591739247878
601	0.21186177233358594
602	0.808464899349351
603	0.10126586612451828
604	0.8763916773245214
605	0.05095060216414703
606	0.04140189826196963
607	0.8288796683123649
608	0.786907561004003
609	0.45072833744418894
610	0.11467430706943044
611	0.275162322034491
612	0.11074355992668228
613	0.3270647976373673
614	0.8917772333173569
615	0
616	0.25646245657107397
617	0.22295534900366118
618	0.02789682594633247
619	0.8510500254281392
620	0.16039829031638209
621	0.36156988860896944
622	0.7389656933309212
623	0.089908665290442
624	1
625	0.45082689955538024
626	0.34256556448988157
627	0.3282444849090237
628	0.4023005983167087
629	0.2562999249859572
630	0.7849668651520464
631	0
632	0.16680700809935156
633	0.35940998296220633
634	0.08287055105678355
635	0.11396119894771804
636	0.34307407908027854
637	0.32427248940910924
638	1
639	0.20461751510374898
640	0.2610308243585811
641	0.4225712061094908
642	0.040008528787890546
643	0.2018029048011822
644	0.2079307003462811
645	0.26332459519125107
646	0.18251131514273225
647	0.2426015474812308
648	0.8286354312487163
649	0.10710128010115624
650	0.330304599072471
651	0.17512263455020807
652	0.18741559875497435
653	0.9074714260818264
654	0.043772427773633694
655	0.019562835531088
656	0.2689574348996439
657	0.85573228670037
658	0.711688876531708
659	0.2327667845495753
660	0.6729607821216839
661	0.5528940156469134
662	0.3045826495410668
663	0.15089338858098347
664	0.7335552065268871
665	0.7937366791603233
666	0.1945737351683272
667	0.18628057452522576
668	0.627125903043431
669	0.7874285815121481
670	0.6996202326901587
671	0.19099083091824887
672	0.7775475801230761
673	0.8128379199026559
674	0.8989522158599594
675	0.290461150147426
676	0.07893952435975211
677	0.9515969738168233
678	0.27805537302512484
679	0.12986752353341255
680	0.37144373978190415
681	0.9763527981996899
682	0.7846731854476928
683	0.7580992063719432
684	0.8612869222638282
685	0.6035992687507554
686	0.07061752737192367
687	0.30340676983167064
688	0.10655248632073383
689	0.6148792281099441
690	0.8889096769376134
691	0.9772704916565093
692	0.2156763735952229
693	0.09484842773162096
694	0.529209529076962
695	0.27502990043427
696	0.917305784021593
697	0.9225267080481898
698	0.31317359515902654
699	0.12388590886734137
700	0.5719663184912052
701	0.3106407374176788
702	0.24480503344883917
703	0.5666150313938396
704	0.789322370332186
705	0.5796787303411443
706	0.1324778331822393
707	0.3026594153624543
708	0.4233355802650222
709	0.9384090884445947
710	0.4180696909891486
711	0.7692318306089545
712	0.2045497764593907
713	0.23281106768642448
714	0.22605659314483686
715	0.12034544727750746
716	0.7985693575402693
717	0.6623136530090366
718	0.3938440348878714
719	0.2861537900974967
720	0.06983155205242161
721	0.2834621801436363
722	0.7407131793614552
723	0.20453920535426084
724	0.49769096372944044
725	0.13863044272541244
726	0.9439440920376073
727	0.07465993635983185
728	0.2846862856904071
729	0.196798693150727
730	0.1900442290454612
731	0.05160869243046659
732	0.2749648976000015
733	0.6338182204132992
734	0.9221261668152048
735	0.31836899114327644
736	0.7164252053632877
737	0.21740724489557067
738	0.8898801603962156
739	0.016458047869165826
740	0.11751190922766945
741	0.12872861725396373
742	0.5787438859980774
743	0.08614294766472876
744	0.14901119052245207
745	0.2633874256904792
746	0.1319708402212704
747	0.6424842427444791
748	0.2693950860775989
749	0.11651486202772839
750	0.058117494593144865
751	0.1989922844923021
752	0.2386487134037169
753	0.4462977762969638
754	0.4769936330174361
755	0.2808061914544063
756	0.6700563611342155
757	0.24370231718447485
758	0.4038206243549322
759	0.8872685545834046
760	0.7649072273161674
761	0.34049378733638996
762	0.2847239954192732
763	0.21028219063305556
764	0.9522615984684331
765	0.3193079805158404
766	0.04094124670148026
767	0.8470714607569104
768	0.7794677954749435
769	0.8129830008779181
770	0.11052533983142758
771	0.10131156345773554
772	0.7252061226400331
773	0.15509216790784588
774	0.8166921698071066
775	0.006621216504086819
776	0.4166193813845024
777	0.3910351170462075
778	0.7565266347484316
779	0.9078990254269991
780	0.7258967521877474
781	0.7488607077785246
782	0.5581530024056869
783	0.17035370116954773
784	0.13076772565818062
785	0.09761016020826561
786	0.20040861433696427
787	0.8565955593392128
788	0.8600869837488616
789	0.17190808162244967
790	0.8572912524466659
791	0.1690243404203767
792	0.11086355869640482
793	0.0942847416051705
794	0
795	0.1674343323457261
796	0.7708328340433221
797	0.8712139180751814
798	0.2820457103944582
799	0.14336175987653332
800	0.9920699528811876
801	0.7614689044530437
802	0.4963126051427111
803	0.13837354410659566
804	0.49238691815426827
805	0.06410468995423978
806	0.3110717219866454
807	0.1820825471387039
808	0.17587767508493077
809	0.8897814742165364
810	0.08905952775943736
811	0.2550624419257829
812	0.14407159096064232
813	0.28775571640387837
814	0.8719083322782463
815	0.9302283909788565
816	0.8782747058660966
817	0.15119978829270123
818	0.10363968144864921
819	0.7727956990777458
820	0.14488062805006188
821	0.19549551634863677
822	0.44955030740638074
823	0.14174222018796165
824	0.17910584209703334
825	0.841144751839585
826	0.8657198932170218
827	0.11164372105468409
828	0.5030289142037269
829	0.09577110165967247
830	0.2867904665425413
831	0.39692045742151366
832	0.20079050042978475
833	0.7823025483389926
834	0.07894643186748493
835	0.06800342287923886
836	0.7474678702075199
837	0.09463579905701294
838	0.23656568518606597
839	0.07683970857550178
840	0.6731882269385332
841	0.12699574122019958
842	0.26910606819635885
843	0.7750547116808949
844	0.3153549654873447
845	0.48774830162351906
846	0.16915463666186056
847	0.06739368399641785
848	0.18843327185142936
849	0.219984347021927
850	0.7822042356021636
851	0.5634630560066408
852	0.31425769471248466
853	0.7858469189049536
854	0.4225182829520277
855	0
856	0.7764754973719162
857	0.857480934133241
858	0.11079064853229045
859	0.41168928979161307
860	0
861	0.265061212290098
862	0.13808095376444898
863	0.0928258490225789
864	0.1655739973125956
865	0.09884023392713506
866	0.845254861163045
867	0.2309726950489262
868	0.02229830990270845
869	0.86478032523901
870	0.1433096221893009
871	0.05124888231462391
872	0.27911883697922774
873	0.18613091831426956
874	0.8696900268637894
875	0.3463757038955292
876	0.07997331681566883
877	0.9177611565204039
878	0.07954511586775886
879	0.7682468912094272
880	0.17568796072708914
881	0.782908540202162
882	0.0004206238102834863
883	0.2779199355312458
884	0.15509216790784588
885	0.9439002638238794
886	0.6368210621895266
887	0.9102125016564563
888	0.8788855481085773
889	0.9370512526030135
890	0.19583684449372282
891	0.839863352681654
892	0.859890874494671
893	0.10433538428781672
894	0.7768412680611686
895	0.2132633329543918
896	0.0794446195131338
897	0
898	0.12957595366928137
899	0.7914092154423491
900	0.26617025176049314
901	0.1684689720371424
902	0.908615742774799
903	0.1955925211140851
904	0.3109018006239547
905	0.15441995118255034
906	0.09910572346527952
907	0.727662147611724
908	0.6666414926263795
909	0.08288355044598479
910	0.9684902007918808
911	0.7660107017165375
912	0.9080627271987534
913	0.2325540112622331
914	0.30287631971344386
915	0.13394696595526154
916	0.3978273211227827
917	0.36922007812091456
918	0.9529637382562584
919	0.8938813394310229
920	0.16032426888155868
921	0.5540303454635562
922	0.3017449854922244
923	0.07869798690758076
924	0.769044852606349
925	0.0781899027815472
926	0.878826797234787
927	0.2639017690235799
928	0.8659607057115977
929	0.8285046272448718
930	0.14838043497779635
931	0.10174496867581966
932	0.972365507129955
933	0.06803862755916341
934	0.7935742264041591
935	0.1473157526087694
936	0.146276134442815
937	0.23473835948301472
938	0
939	0.8073764547104648
940	0.3412721732298284
941	0.9169033548912677
942	0.028723220837805388
943	0.13271715189463626
944	0
945	0.3698828621405505
946	0.1607133209168737
947	0.08215291949164047
948	0.3019928159125461
949	0.2707766752498479
950	0.8190393380906695
951	0.049389413929410764
952	0.11514409265220343
953	0.35680467525405435
954	0.265693646866157
955	0.012693947528109784
956	0.8047898485914474
957	0.1601887505585855
958	0.9037888684316794
959	0.7165088544937024
960	0.9525037040963988
961	0.2860124064386876
962	0.17685088691568313
963	0.1436533031537832
964	0.11853430553943989
965	0.4490503563864846
966	0.1689163924820541
967	0.1954267402393317
968	0.9313235730503634
969	0.7113559247293928
970	0.12180560667162303
971	0.4662106909854692
972	0.8426124078334055
973	0.06555145088575318
974	0.866075155167373
975	0.0016579008053529984
976	0.9419273009096286
977	0.08269396076792657
978	0.19830234523937434
979	0.3571064172417355
980	0.8556894485893998
981	0.29209126938747776
982	0
983	0.17701692485120565
984	0.8562745098274694
985	0.7626398429813516
986	0.2695678721467378
987	0.20612376944321642
988	0.6707360348673808
989	0.8844038172595577
990	0.34348135850935113
991	0.10041660567073046
992	0.1464513796162097
993	0.30883236619024945
994	0.6789312819693221
995	0.16044252976425677
996	0.6003523925417459
997	0.127930226171966
998	0.9614094448237078
999	0.3370603004265022
